"GEOID","median_income","State","County","UnhealthyDaysMonth"
"48099",63281,"Texas","Coryell",4.4760899145
"48101",47625,"Texas","Cottle",5.2692385217
"48103",71364,"Texas","Crane",4.5375727875
"48105",64103,"Texas","Crockett",4.465696943
"48107",50268,"Texas","Crosby",5.0412970773
"48109",35924,"Texas","Culberson",5.0237501553
"48111",71969,"Texas","Dallam",4.9923442374
"48113",70732,"Texas","Dallas",4.1307265617
"48115",45268,"Texas","Dawson",5.4968889967
"48117",51942,"Texas","Deaf Smith",5.2723892399
"48119",68491,"Texas","Delta",4.4571854776
"48121",104180,"Texas","Denton",3.3666437447
"48123",61100,"Texas","DeWitt",4.7153118966
"48125",46638,"Texas","Dickens",4.6909370294
"48127",27374,"Texas","Dimmit",6.2642106304
"48129",51711,"Texas","Donley",4.5216490902
"48131",50697,"Texas","Duval",5.2299319577
"48133",52902,"Texas","Eastland",4.6626846911
"48135",70566,"Texas","Ector",4.7603702054
"48137",40809,"Texas","Edwards",5.5899420137
"48139",93248,"Texas","Ellis",4.0645820222
"48141",55417,"Texas","El Paso",4.6458483165
"48143",59654,"Texas","Erath",4.5096607339
"48145",45172,"Texas","Falls",5.1573515683
"48147",65835,"Texas","Fannin",4.4881504676
"48149",72881,"Texas","Fayette",4.1855663442
"48151",60461,"Texas","Fisher",4.3436965627
"48153",49321,"Texas","Floyd",5.0081512572
"48155",41944,"Texas","Foard",5.1626118568
"48157",109987,"Texas","Fort Bend",3.4174551464
"48159",67915,"Texas","Franklin",3.8124012156
"48161",55902,"Texas","Freestone",4.6464320573
"48163",56042,"Texas","Frio",5.1649441975
"48165",73299,"Texas","Gaines",5.111180064
"48167",83913,"Texas","Galveston",3.8541682048
"48169",56215,"Texas","Garza",4.7776605806
"48171",70162,"Texas","Gillespie",3.9236916481
"48173",112188,"Texas","Glasscock",3.6943495829
"48175",58125,"Texas","Goliad",4.5163699638
"48177",64255,"Texas","Gonzales",4.8501566181
"48179",54563,"Texas","Gray",4.8178723493
"48181",66608,"Texas","Grayson",4.303329064
"48183",63811,"Texas","Gregg",4.5239970697
"48185",63484,"Texas","Grimes",4.5824166568
"48187",88111,"Texas","Guadalupe",3.9669141989
"48189",50721,"Texas","Hale",5.0437565365
"48191",43873,"Texas","Hall",4.9317290565
"48193",54890,"Texas","Hamilton",4.6020137212
"48195",62350,"Texas","Hansford",4.5153276983
"48197",60455,"Texas","Hardeman",4.5003590068
"48199",70164,"Texas","Hardin",4.4992892817
"48201",70789,"Texas","Harris",4.2952738076
"48203",63427,"Texas","Harrison",4.4369743985
"48205",78065,"Texas","Hartley",3.9212839891
"48207",52786,"Texas","Haskell",4.8817021558
"48209",79990,"Texas","Hays",3.953314764
"48211",67798,"Texas","Hemphill",3.9393404819
"48213",59778,"Texas","Henderson",4.710486784
"48215",49371,"Texas","Hidalgo",5.7383164815
"48217",60669,"Texas","Hill",4.6156174057
"48219",53283,"Texas","Hockley",4.8297765012
"48221",80013,"Texas","Hood",3.8189986795
"48223",63766,"Texas","Hopkins",4.5156917506
"48225",51043,"Texas","Houston",4.981172538
"48227",67243,"Texas","Howard",4.6282519764
"48229",35163,"Texas","Hudspeth",5.864210205
"48231",66885,"Texas","Hunt",4.399847298
"48233",62211,"Texas","Hutchinson",4.3622511142
"48235",54708,"Texas","Irion",4.0112805277
"48237",58861,"Texas","Jack",4.88961406
"48239",67176,"Texas","Jackson",4.6537947079
"48241",48818,"Texas","Jasper",4.9549900428
"48243",38125,"Texas","Jeff Davis",4.7049799701
"48245",57294,"Texas","Jefferson",4.5650142086
"48247",42292,"Texas","Jim Hogg",5.8836155614
"48249",46626,"Texas","Jim Wells",5.0774344633
"48251",77058,"Texas","Johnson",4.1592387849
"48253",59361,"Texas","Jones",4.8238234103
"48255",57798,"Texas","Karnes",4.8611038289
"48257",84075,"Texas","Kaufman",4.2805816335
"48259",104196,"Texas","Kendall",3.6332118044
"48261",45455,"Texas","Kenedy",7.1430821904
"48263",68553,"Texas","Kent",3.8568499457
"48265",66713,"Texas","Kerr",4.3545148388
"48267",62386,"Texas","Kimble",4.54328622
"48269",59375,"Texas","King",5.2515336409
"48271",52386,"Texas","Kinney",4.8487028583
"48273",52487,"Texas","Kleberg",4.9546155364
"48275",48750,"Texas","Knox",4.909164775
"48277",58246,"Texas","Lamar",4.6359116198
"48279",54519,"Texas","Lamb",5.1508520301
"48281",73269,"Texas","Lampasas",4.3879289505
"48283",62798,"Texas","La Salle",5.5230392762
"48285",58530,"Texas","Lavaca",4.4469703012
"48287",66448,"Texas","Lee",4.6751892256
"48289",57363,"Texas","Leon",4.5637109246
"48291",59605,"Texas","Liberty",5.0502481867
"48293",53102,"Texas","Limestone",4.9704319345
"48295",71625,"Texas","Lipscomb",4.4264711021
"48297",55949,"Texas","Live Oak",5.0318440125
"48299",64241,"Texas","Llano",4.1543053469
"48301",NA,"Texas","Loving",3.2546112778
"48303",61911,"Texas","Lubbock",4.4930128382
"48305",52996,"Texas","Lynn",5.0770755243
"48307",53214,"Texas","McCulloch",4.6740127672
"48309",59781,"Texas","McLennan",4.4006214887
"48311",60313,"Texas","McMullen",5.1946198831
"48313",65768,"Texas","Madison",4.6192401021
"48315",48040,"Texas","Marion",4.7628255857
"48317",70217,"Texas","Martin",4.4053450632
"48319",77583,"Texas","Mason",3.911775801
"48321",56412,"Texas","Matagorda",4.8229814499
"48323",48497,"Texas","Maverick",5.5596236433
"48325",73060,"Texas","Medina",4.3114227567
"48327",40945,"Texas","Menard",4.7702246227
"48329",90123,"Texas","Midland",4.0451300606
"48331",56985,"Texas","Milam",4.5217472865
"48333",59315,"Texas","Mills",4.1066205535
"48335",49869,"Texas","Mitchell",4.8116316784
"48337",63336,"Texas","Montague",4.5131686657
"48339",95946,"Texas","Montgomery",3.7093590085
"48341",59041,"Texas","Moore",4.9869981659
"48343",51532,"Texas","Morris",4.6865437943
"48345",66528,"Texas","Motley",4.2140028817
"48347",51153,"Texas","Nacogdoches",4.7447405463
"48349",56261,"Texas","Navarro",4.9758174296
"48351",38871,"Texas","Newton",5.5211240695
"48353",47437,"Texas","Nolan",5.0656760737
"48355",64027,"Texas","Nueces",4.6502298566
"48357",62240,"Texas","Ochiltree",4.8303891296
"48359",71103,"Texas","Oldham",4.6716975902
"48361",71910,"Texas","Orange",4.4921440974
"48363",65242,"Texas","Palo Pinto",4.6879505924
"48365",58205,"Texas","Panola",4.5365277994
"48367",95721,"Texas","Parker",3.9656879321
"48369",65575,"Texas","Parmer",4.7868554985
"48371",59325,"Texas","Pecos",5.0236915291
"48373",57315,"Texas","Polk",5.0023438147
"48375",47974,"Texas","Potter",5.1338672305
"48377",29012,"Texas","Presidio",5.811046868
"48379",60291,"Texas","Rains",4.3874700132
"48381",78038,"Texas","Randall",3.8797900514
"48383",70319,"Texas","Reagan",4.2702405012
"48385",46842,"Texas","Real",5.0478048435
"48387",44583,"Texas","Red River",5.0144343262
"48389",57487,"Texas","Reeves",5.1982885308
"48391",54304,"Texas","Refugio",4.8509526097
"48393",62667,"Texas","Roberts",4.1530023385
"48395",59410,"Texas","Robertson",4.4264348337
"48397",121303,"Texas","Rockwall",3.4132517361
"48399",55424,"Texas","Runnels",4.6037654319
"48401",61661,"Texas","Rusk",4.6040228925
"48403",47061,"Texas","Sabine",4.8559488328
"48405",45888,"Texas","San Augustine",5.4374565933
"48407",54839,"Texas","San Jacinto",4.9282414812
"48409",63842,"Texas","San Patricio",4.8141774244
"48411",54087,"Texas","San Saba",4.7304201542
"48413",53774,"Texas","Schleicher",4.5565894388
"48415",58932,"Texas","Scurry",4.7352310679
"48417",60924,"Texas","Shackelford",4.0307412794
"48419",49231,"Texas","Shelby",5.0854489442
"48421",66169,"Texas","Sherman",4.4419933669
"48423",69053,"Texas","Smith",4.2572469941
"48425",87899,"Texas","Somervell",3.9040252316
"48427",35979,"Texas","Starr",5.9844121051
"48429",44712,"Texas","Stephens",4.7088004798
"48431",63558,"Texas","Sterling",3.9020233485
"48433",66591,"Texas","Stonewall",4.6752142635
"48435",56778,"Texas","Sutton",4.9350017943
"48437",40290,"Texas","Swisher",5.2911087949
"48439",78872,"Texas","Tarrant",4.0803017906
"48441",61806,"Texas","Taylor",4.3888781874
"48443",52813,"Texas","Terrell",3.5990560103
"48445",42694,"Texas","Terry",5.3095327586
"48447",55221,"Texas","Throckmorton",4.6597993674
"48449",57634,"Texas","Titus",5.1166125884
"48451",67215,"Texas","Tom Green",4.2774516595
"48453",92731,"Texas","Travis",3.5462913645
"48455",51165,"Texas","Trinity",4.7855539847
"48457",50898,"Texas","Tyler",5.0313822513
"48459",60456,"Texas","Upshur",4.7410493542
"48461",55284,"Texas","Upton",5.017548575
"48463",55000,"Texas","Uvalde",5.1058530293
"48465",57250,"Texas","Val Verde",4.89022737
"48467",62334,"Texas","Van Zandt",4.6030802235
"48469",66308,"Texas","Victoria",4.5721712092
"48471",47193,"Texas","Walker",4.7535158623
"48473",71643,"Texas","Waller",4.1913410908
"48475",70771,"Texas","Ward",4.7378322313
"48477",70043,"Texas","Washington",4.0718182802
"48479",59984,"Texas","Webb",5.0284324619
"48481",59712,"Texas","Wharton",4.6825555113
"48483",58158,"Texas","Wheeler",4.9054571396
"48485",58862,"Texas","Wichita",4.5206398352
"48487",50769,"Texas","Wilbarger",5.3320041228
"48489",42839,"Texas","Willacy",5.7863037636
"48491",102851,"Texas","Williamson",3.522288892
"48493",89708,"Texas","Wilson",4.0825633124
"48495",89155,"Texas","Winkler",4.5620151329
"48497",85385,"Texas","Wise",4.3484088689
"48499",61748,"Texas","Wood",4.4418575397
"48501",80317,"Texas","Yoakum",4.9812888289
"48503",65565,"Texas","Young",4.4444949215
"48505",35061,"Texas","Zapata",6.0346365604
"48507",49243,"Texas","Zavala",5.8770760758
"49001",80268,"Utah","Beaver",3.9902219172
"49003",72769,"Utah","Box Elder",4.2103108497
"49005",72719,"Utah","Cache",4.3733218022
"49007",53734,"Utah","Carbon",4.9075526888
"49009",61250,"Utah","Daggett",4.2788643065
"49011",101285,"Utah","Davis",4.3534007127
"49013",70821,"Utah","Duchesne",4.9134749647
"49015",67056,"Utah","Emery",4.5144716979
"49017",56481,"Utah","Garfield",4.3291887783
"49019",59171,"Utah","Grand",4.5236310263
"49021",63005,"Utah","Iron",4.4750067527
"49023",88048,"Utah","Juab",4.3961615539
"49025",70327,"Utah","Kane",4.2895683229
"49027",69403,"Utah","Millard",4.6171545336
"49029",120854,"Utah","Morgan",3.6694390606
"49031",33359,"Utah","Piute",5.5583514418
"49033",69250,"Utah","Rich",4.3429556678
"49035",90011,"Utah","Salt Lake",4.1105517035
"49037",52108,"Utah","San Juan",5.7331758266
"49039",64356,"Utah","Sanpete",4.6988660786
"49041",66972,"Utah","Sevier",4.5598962091
"49043",126392,"Utah","Summit",3.324813996
"49045",95545,"Utah","Tooele",4.2276109314
"49047",67983,"Utah","Uintah",4.6791023714
"49049",91263,"Utah","Utah",3.9876666134
"49051",104855,"Utah","Wasatch",3.3156570418
"49053",71976,"Utah","Washington",4.1004572176
"49055",64870,"Utah","Wayne",4.5181300752
"49057",82291,"Utah","Weber",4.3913014135
"50001",85870,"Vermont","Addison",3.4692902064
"50003",68558,"Vermont","Bennington",3.9800639555
"50005",62964,"Vermont","Caledonia",3.9400652528
"50007",89494,"Vermont","Chittenden",3.4264226467
"50009",55247,"Vermont","Essex",4.6318641555
"50011",73633,"Vermont","Franklin",3.8970455228
"50013",86639,"Vermont","Grand Isle",3.4136459764
"50015",69886,"Vermont","Lamoille",3.6017292004
"50017",74534,"Vermont","Orange",3.6701417887
"50019",63981,"Vermont","Orleans",4.1105642047
"50021",62641,"Vermont","Rutland",4.011403107
"50023",77278,"Vermont","Washington",3.7447573688
"50025",65473,"Vermont","Windham",3.8669317574
"50027",69492,"Vermont","Windsor",3.5548435107
"51001",52694,"Virginia","Accomack",4.5687477989
"51003",97708,"Virginia","Albemarle",3.5088100424
"51005",52546,"Virginia","Alleghany",4.6298551269
"51007",63438,"Virginia","Amelia",4.6234464162
"51009",64454,"Virginia","Amherst",4.431371241
"51011",60041,"Virginia","Appomattox",4.5530611974
"51013",137387,"Virginia","Arlington",3.0421452939
"51015",76124,"Virginia","Augusta",4.349474814
"51017",55699,"Virginia","Bath",5.2097948609
"51019",74773,"Virginia","Bedford",4.1791037182
"51021",59901,"Virginia","Bland",4.2186834581
"51023",77680,"Virginia","Botetourt",3.9621097018
"51025",52678,"Virginia","Brunswick",4.9430518663
"51027",39591,"Virginia","Buchanan",5.7020649232
"51029",59894,"Virginia","Buckingham",4.7764015293
"51031",59022,"Virginia","Campbell",4.3761232016
"51033",83562,"Virginia","Caroline",4.4290250795
"51035",49113,"Virginia","Carroll",4.9474356117
"51036",65573,"Virginia","Charles City",4.5610264789
"51037",51548,"Virginia","Charlotte",4.9248732107
"51041",95757,"Virginia","Chesterfield",3.7492635965
"51043",107475,"Virginia","Clarke",3.6815306417
"51045",66286,"Virginia","Craig",4.3417396188
"51047",92359,"Virginia","Culpeper",4.0235069418
"51049",56497,"Virginia","Cumberland",4.315366053
"51051",40143,"Virginia","Dickenson",5.5447210704
"51053",77225,"Virginia","Dinwiddie",4.2060535242
"51057",52335,"Virginia","Essex",4.949886314
"51059",145165,"Virginia","Fairfax",3.3215444077
"51061",122785,"Virginia","Fauquier",3.6107564089
"51063",57146,"Virginia","Floyd",4.2515844871
"51065",90766,"Virginia","Fluvanna",3.8652395234
"51067",66275,"Virginia","Franklin",4.3371746605
"51069",92443,"Virginia","Frederick",3.9903098492
"51071",61987,"Virginia","Giles",4.5662747793
"51073",83750,"Virginia","Gloucester",4.1549333836
"51075",105600,"Virginia","Goochland",3.5655265505
"51077",43348,"Virginia","Grayson",5.1659656701
"51079",81338,"Virginia","Greene",4.1116391356
"51081",51823,"Virginia","Greensville",4.8462389092
"51083",49145,"Virginia","Halifax",4.8542596132
"51085",104678,"Virginia","Hanover",3.5238346823
"51087",82424,"Virginia","Henrico",3.837977118
"51089",43694,"Virginia","Henry",5.1336542126
"51091",57070,"Virginia","Highland",4.2765924536
"51093",91680,"Virginia","Isle of Wight",4.0173506134
"51095",100711,"Virginia","James City",3.3197292913
"51097",70147,"Virginia","King and Queen",4.7267825728
"51099",103264,"Virginia","King George",3.8392895587
"51101",79398,"Virginia","King William",4.174516721
"51103",62674,"Virginia","Lancaster",4.3347823866
"51105",41619,"Virginia","Lee",5.5635817889
"51107",170463,"Virginia","Loudoun",3.0413145937
"51109",76594,"Virginia","Louisa",4.2431676224
"51111",54438,"Virginia","Lunenburg",4.8340507048
"51113",74586,"Virginia","Madison",4.4646962639
"51115",79054,"Virginia","Mathews",3.8685002325
"51117",51265,"Virginia","Mecklenburg",4.7392750125
"51119",69389,"Virginia","Middlesex",4.4404314842
"51121",65270,"Virginia","Montgomery",4.2457879022
"51125",64028,"Virginia","Nelson",4.3910425238
"51127",113120,"Virginia","New Kent",3.7717754295
"51131",54693,"Virginia","Northampton",4.4627173788
"51133",64655,"Virginia","Northumberland",4.1021310449
"51135",62366,"Virginia","Nottoway",4.8750384326
"51137",87309,"Virginia","Orange",4.2809026027
"51139",56760,"Virginia","Page",4.6611766317
"51141",49180,"Virginia","Patrick",4.7819128483
"51143",52619,"Virginia","Pittsylvania",4.7286141009
"51145",108089,"Virginia","Powhatan",3.7310514192
"51147",57304,"Virginia","Prince Edward",4.6173370141
"51149",80318,"Virginia","Prince George",4.1826095151
"51153",123193,"Virginia","Prince William",3.8275091688
"51155",59740,"Virginia","Pulaski",4.2850155301
"51157",98663,"Virginia","Rappahannock",4.0942184182
"51159",62708,"Virginia","Richmond",4.5067259996
"51161",80872,"Virginia","Roanoke",4.1274590472
"51163",61903,"Virginia","Rockbridge",4.1372400166
"51165",73232,"Virginia","Rockingham",4.055398819
"51167",44088,"Virginia","Russell",5.272434327
"51169",44535,"Virginia","Scott",5.1139785121
"51171",62149,"Virginia","Shenandoah",4.4892764977
"51173",45061,"Virginia","Smyth",5.0617854678
"51175",67813,"Virginia","Southampton",4.2752188703
"51177",105068,"Virginia","Spotsylvania",3.8169133734
"51179",128036,"Virginia","Stafford",3.6069124473
"51181",68655,"Virginia","Surry",4.4958849807
"51183",59195,"Virginia","Sussex",4.7088895706
"51185",46508,"Virginia","Tazewell",5.115786753
"51187",79313,"Virginia","Warren",4.2196894349
"51191",59116,"Virginia","Washington",4.4927510848
"51193",56647,"Virginia","Westmoreland",5.0944135544
"51195",47541,"Virginia","Wise",5.1493396835
"51197",53921,"Virginia","Wythe",4.7125059567
"51199",105154,"Virginia","York",3.4754471597
"51510",113179,"Virginia","Alexandria City",3.4091947014
"51520",45250,"Virginia","Bristol City",4.9675338845
"51530",48783,"Virginia","Buena Vista City",4.9857023445
"51540",67177,"Virginia","Charlottesville City",4.1538308876
"51550",92703,"Virginia","Chesapeake City",3.743547127
"51570",72216,"Virginia","Colonial Heights City",4.1006978255
"51580",45737,"Virginia","Covington City",4.8300311727
"51590",41484,"Virginia","Danville City",5.1742978372
"51595",41442,"Virginia","Emporia City",5.2469510477
"51600",128708,"Virginia","Fairfax City",3.4128810199
"51610",164536,"Virginia","Falls Church City",2.8134756459
"51620",57537,"Virginia","Franklin City",4.877505415
"51630",83445,"Virginia","Fredericksburg City",4.0774991252
"51640",44612,"Virginia","Galax City",5.38450523
"51650",64430,"Virginia","Hampton City",4.34903065
"51660",56050,"Virginia","Harrisonburg City",4.9518480656
"51670",50661,"Virginia","Hopewell City",5.3894980833
"51678",93651,"Virginia","Lexington City",4.0404719585
"51680",56243,"Virginia","Lynchburg City",4.5283144981
"51683",110559,"Virginia","Manassas City",3.9292771387
"51685",91673,"Virginia","Manassas Park City",4.2774227561
"51690",39127,"Virginia","Martinsville City",5.1067951704
"51700",63355,"Virginia","Newport News City",4.3054870349
"51710",60998,"Virginia","Norfolk City",4.4557564638
"51720",36974,"Virginia","Norton City",5.2436404889
"51730",46930,"Virginia","Petersburg City",4.9759197784
"51735",114503,"Virginia","Poquoson City",3.5856375391
"51740",57154,"Virginia","Portsmouth City",4.5938594805
"51750",51039,"Virginia","Radford City",5.083174944
"51760",59606,"Virginia","Richmond City",4.3409991578
"51770",51523,"Virginia","Roanoke City",4.7921196843
"51775",68402,"Virginia","Salem City",4.1381471246
"51790",59731,"Virginia","Staunton City",4.2502288961
"51800",87758,"Virginia","Suffolk City",3.9503615832
"51810",87544,"Virginia","Virginia Beach City",3.9280971599
"51820",52519,"Virginia","Waynesboro City",4.6430453499
"51830",66815,"Virginia","Williamsburg City",4.0719452405
"51840",62495,"Virginia","Winchester City",4.609685389
"53001",63105,"Washington","Adams",4.8644797196
"53003",63724,"Washington","Asotin",4.6067788694
"53005",83778,"Washington","Benton",4.373435132
"53007",71876,"Washington","Chelan",4.1192956443
"53009",66108,"Washington","Clallam",4.2041312385
"53011",90115,"Washington","Clark",3.937811266
"53013",68825,"Washington","Columbia",4.3207487907
"53015",70912,"Washington","Cowlitz",4.7978456268
"53017",79422,"Washington","Douglas",4.2592484751
"53019",50424,"Washington","Ferry",5.2789219112
"53021",77877,"Washington","Franklin",4.7227507503
"53023",57958,"Washington","Garfield",3.927034473
"53025",66387,"Washington","Grant",4.6340452249
"53027",59105,"Washington","Grays Harbor",4.7083497016
"53029",82850,"Washington","Island",4.0269559031
"53031",64796,"Washington","Jefferson",4.1168717314
"53033",116340,"Washington","King",3.4472362106
"53035",93675,"Washington","Kitsap",3.8677425435
"53037",66800,"Washington","Kittitas",4.3147524603
"53039",66581,"Washington","Klickitat",4.1848721248
"53041",67247,"Washington","Lewis",4.8561326208
"53043",68172,"Washington","Lincoln",4.5354979966
"53045",74388,"Washington","Mason",4.3932232555
"53047",58218,"Washington","Okanogan",4.9712974309
"53049",58889,"Washington","Pacific",4.7829664037
"53051",59353,"Washington","Pend Oreille",4.5993102324
"53053",91486,"Washington","Pierce",4.4499792682
"53055",76745,"Washington","San Juan",3.5690131708
"53057",82029,"Washington","Skagit",4.2089556394
"53059",84500,"Washington","Skamania",4.6660481816
"53061",104083,"Washington","Snohomish",3.911671945
"53063",70394,"Washington","Spokane",4.4836048062
"53065",62381,"Washington","Stevens",4.6616246135
"53067",88895,"Washington","Thurston",4.3768223208
"53069",59167,"Washington","Wahkiakum",4.5908275181
"53071",66635,"Washington","Walla Walla",4.2410867051
"53073",77581,"Washington","Whatcom",4.1964831193
"53075",49345,"Washington","Whitman",4.6803906782
"53077",64910,"Washington","Yakima",4.9160159441
"54001",44341,"West Virginia","Barbour",5.9525598948
"54003",73619,"West Virginia","Berkeley",4.5094063944
"54005",56182,"West Virginia","Boone",5.8627094582
"54007",42245,"West Virginia","Braxton",6.061577256
"54009",51963,"West Virginia","Brooke",5.1981001618
"54011",48944,"West Virginia","Cabell",5.5822187709
"54013",39031,"West Virginia","Calhoun",6.2744527509
"54015",41530,"West Virginia","Clay",5.905393101
"54017",56587,"West Virginia","Doddridge",5.6553192881
"54019",50090,"West Virginia","Fayette",5.8021262103
"54021",51552,"West Virginia","Gilmer",5.2629514281
"54023",52877,"West Virginia","Grant",5.4041339929
"54025",45519,"West Virginia","Greenbrier",5.5527846751
"54027",55222,"West Virginia","Hampshire",5.4236314827
"54029",57515,"West Virginia","Hancock",5.0917206322
"54031",49205,"West Virginia","Hardy",5.8654726631
"54033",56184,"West Virginia","Harrison",5.2257814455
"54035",55173,"West Virginia","Jackson",5.6173939974
"54037",93744,"West Virginia","Jefferson",4.7841529701
"54039",55226,"West Virginia","Kanawha",5.0830729915
"54041",50552,"West Virginia","Lewis",5.6139137369
"54043",50985,"West Virginia","Lincoln",6.6163160263
"54045",42194,"West Virginia","Logan",6.530278162
"54047",28235,"West Virginia","McDowell",6.7761890811
"54049",59974,"West Virginia","Marion",5.0793431898
"54051",58129,"West Virginia","Marshall",5.1604788338
"54053",53058,"West Virginia","Mason",5.7554672127
"54055",46409,"West Virginia","Mercer",5.9702416459
"54057",64728,"West Virginia","Mineral",5.0418657127
"54059",38305,"West Virginia","Mingo",6.7859616989
"54061",60893,"West Virginia","Monongalia",4.7036863337
"54063",52392,"West Virginia","Monroe",5.3779006591
"54065",61021,"West Virginia","Morgan",5.3427671692
"54067",48826,"West Virginia","Nicholas",5.4114972747
"54069",55521,"West Virginia","Ohio",4.8299632471
"54071",52458,"West Virginia","Pendleton",5.5208073505
"54073",59666,"West Virginia","Pleasants",5.1384874047
"54075",41680,"West Virginia","Pocahontas",5.9894264269
"54077",60136,"West Virginia","Preston",5.2100596429
"54079",75725,"West Virginia","Putnam",4.6318121632
"54081",47975,"West Virginia","Raleigh",5.7330907758
"54083",51186,"West Virginia","Randolph",5.5970059033
"54085",48973,"West Virginia","Ritchie",5.829711822
"54087",41299,"West Virginia","Roane",6.1147437372
"54089",42991,"West Virginia","Summers",5.908471894
"54091",52946,"West Virginia","Taylor",5.6424695538
"54093",54053,"West Virginia","Tucker",5.1020732786
"54095",59167,"West Virginia","Tyler",5.1142408468
"54097",49663,"West Virginia","Upshur",5.5548255181
"54099",52694,"West Virginia","Wayne",5.7828259365
"54101",43409,"West Virginia","Webster",6.0362211927
"54103",50715,"West Virginia","Wetzel",5.4387599708
"54105",52776,"West Virginia","Wirt",5.7758649372
"54107",54350,"West Virginia","Wood",5.3128907566
"54109",44510,"West Virginia","Wyoming",6.3874935495
"55001",55223,"Wisconsin","Adams",4.4850628387
"55003",57000,"Wisconsin","Ashland",4.604436922
"55005",59379,"Wisconsin","Barron",4.2467832333
"55007",67266,"Wisconsin","Bayfield",3.9478171018
"55009",74066,"Wisconsin","Brown",3.9214878244
"55011",64238,"Wisconsin","Buffalo",3.9033681568
"55013",60466,"Wisconsin","Burnett",4.2798169932
"55015",84151,"Wisconsin","Calumet",3.5486435628
"55017",69815,"Wisconsin","Chippewa",4.0423482791
"55019",63187,"Wisconsin","Clark",4.5142153003
"55021",79271,"Wisconsin","Columbia",3.9196037132
"55023",60823,"Wisconsin","Crawford",4.3054756545
"55025",84297,"Wisconsin","Dane",3.423777021
"55027",71747,"Wisconsin","Dodge",4.1922831503
"55029",68257,"Wisconsin","Door",3.6835044156
"55031",64682,"Wisconsin","Douglas",3.9911926209
"55033",69721,"Wisconsin","Dunn",4.2141116567
"55035",70127,"Wisconsin","Eau Claire",4.1323298176
"55037",58049,"Wisconsin","Florence",4.2051220019
"55039",70368,"Wisconsin","Fond du Lac",4.1052990159
"55041",55552,"Wisconsin","Forest",4.7836975742
"55043",63497,"Wisconsin","Grant",4.2675669025
"55045",76080,"Wisconsin","Green",3.7165025858
"55047",66395,"Wisconsin","Green Lake",4.204036514
"55049",79226,"Wisconsin","Iowa",3.8305978133
"55051",55777,"Wisconsin","Iron",4.0550236359
"55053",64630,"Wisconsin","Jackson",4.4153287487
"55055",77018,"Wisconsin","Jefferson",3.8986146101
"55057",63455,"Wisconsin","Juneau",4.4219882274
"55059",76583,"Wisconsin","Kenosha",4.104103697
"55061",77610,"Wisconsin","Kewaunee",3.721179036
"55063",68731,"Wisconsin","La Crosse",3.7615649197
"55065",69293,"Wisconsin","Lafayette",4.1565437387
"55067",55091,"Wisconsin","Langlade",4.3237845338
"55069",64314,"Wisconsin","Lincoln",4.1283124335
"55071",66412,"Wisconsin","Manitowoc",3.9283448526
"55073",73248,"Wisconsin","Marathon",3.9356007796
"55075",60347,"Wisconsin","Marinette",4.1141069238
"55077",59748,"Wisconsin","Marquette",4.2508608496
"55078",62194,"Wisconsin","Menominee",5.4962892939
"55079",59319,"Wisconsin","Milwaukee",4.415979582
"55081",66451,"Wisconsin","Monroe",4.1956871452
"55083",73611,"Wisconsin","Oconto",4.0768351195
"55085",66111,"Wisconsin","Oneida",3.9525860868
"55087",78705,"Wisconsin","Outagamie",3.7249945266
"55089",92258,"Wisconsin","Ozaukee",3.4527123298
"55091",70833,"Wisconsin","Pepin",3.8617619087
"55093",82996,"Wisconsin","Pierce",3.9124920974
"55095",74142,"Wisconsin","Polk",3.8131136828
"55097",71301,"Wisconsin","Portage",3.7481539185
"55099",55822,"Wisconsin","Price",4.1986221028
"55101",72658,"Wisconsin","Racine",3.8537334882
"55103",61985,"Wisconsin","Richland",4.3757678881
"55105",70630,"Wisconsin","Rock",4.000489594
"55107",57473,"Wisconsin","Rusk",4.4382782583
"55109",97950,"Wisconsin","St. Croix",3.5578385092
"55111",72930,"Wisconsin","Sauk",4.077082232
"55113",57519,"Wisconsin","Sawyer",4.365942511
"55115",65493,"Wisconsin","Shawano",4.489015566
"55117",68969,"Wisconsin","Sheboygan",3.991574332
"55119",61360,"Wisconsin","Taylor",4.2857183222
"55121",68474,"Wisconsin","Trempealeau",4.0160370737
"55123",65177,"Wisconsin","Vernon",4.0700343316
"55125",63726,"Wisconsin","Vilas",3.8402369583
"55127",75172,"Wisconsin","Walworth",3.708481328
"55129",58504,"Wisconsin","Washburn",4.1246285572
"55131",91915,"Wisconsin","Washington",3.4256806874
"55133",101639,"Wisconsin","Waukesha",3.203810979
"55135",69198,"Wisconsin","Waupaca",3.8995875423
"55137",61033,"Wisconsin","Waushara",4.506953623
"55139",70041,"Wisconsin","Winnebago",3.8849504293
"55141",63273,"Wisconsin","Wood",3.9925569666
"56001",55887,"Wyoming","Albany",3.8717218754
"56003",61262,"Wyoming","Big Horn",3.8914761975
"56005",93315,"Wyoming","Campbell",3.7094692799
"56007",65196,"Wyoming","Carbon",4.1351579574
"56009",79235,"Wyoming","Converse",4.0411877818
"56011",68876,"Wyoming","Crook",3.5309170441
"56013",60030,"Wyoming","Fremont",4.1263403149
"56015",62356,"Wyoming","Goshen",3.6588705264
"56017",64031,"Wyoming","Hot Springs",4.036075232
"56019",60667,"Wyoming","Johnson",3.9782869797
"56021",76282,"Wyoming","Laramie",3.7600802974
